timestamp,src_ip,dst_ip,src_port,dst_port,protocol,bytes_sent,bytes_received,duration,packets,tcp_flags,http_status
2025-03-18T07:03:20.264549,52.80.37.95,113.138.238.7,42370,443,TCP,46347,20136,51.12199890875398,63,SYN,200
2025-03-18T15:34:28.264549,191.147.212.83,211.31.184.19,34427,22,TCP,8439,13986,17.391034582994013,9,RST,200
2025-03-18T23:18:08.264549,212.193.202.205,86.66.140.77,54968,53,TCP,52642,9645,39.9023815894418,33,RST,200
2025-03-18T05:21:01.264549,106.59.52.228,194.242.210.111,38248,53,TCP,57217,5234,86.51953674444724,43,FIN,200
2025-03-18T10:50:08.264549,52.140.29.56,82.121.140.46,52034,22,TCP,30095,21852,18.225799423354406,1,ACK,200
2025-03-18T16:04:58.264549,58.134.91.151,206.156.1.72,9016,80,UDP,24337,37964,1.6055695001764267,59,FIN,200
2025-03-18T17:42:53.264549,171.255.174.107,157.183.91.143,52471,53,TCP,53563,8603,83.28680903853129,71,ACK,200
2025-03-18T17:40:32.264549,128.215.181.176,143.50.103.228,42680,3389,TCP,5875,33621,145.77873299193774,63,RST,200
2025-03-18T05:14:04.264549,23.158.197.240,43.179.26.207,32433,80,TCP,93985,25116,182.19146015215503,45,PSH,200
2025-03-18T04:39:43.264549,94.169.147.48,140.36.241.90,31772,22,TCP,38763,2521,101.642958200089,64,RST,200
2025-03-18T16:46:01.264549,64.17.167.245,162.200.218.250,19840,22,TCP,6152,44858,117.62246913073662,48,ACK,200
2025-03-18T22:23:21.264549,106.213.245.190,63.48.202.89,33538,3389,TCP,91005,46536,58.82336303449782,80,RST,200
2025-03-18T11:38:15.264549,70.17.6.77,169.3.247.170,64020,443,TCP,8977,29442,21.87274284775681,4,SYN,301
2025-03-18T15:44:02.264549,123.109.214.23,208.224.13.39,1470,80,TCP,48269,49509,29.923232510991586,72,RST,500
2025-03-18T22:21:03.264549,33.210.209.196,62.224.147.119,37472,22,TCP,12987,44266,32.120466674843954,39,SYN,200
2025-03-18T16:12:42.264549,130.20.136.83,57.200.127.244,35551,443,UDP,73843,17043,36.27063241258058,5,SYN,200
2025-03-18T16:34:27.264549,181.5.109.174,201.67.158.110,62984,53,TCP,45190,26578,75.42192863591096,6,PSH,200
2025-03-18T13:52:18.264549,37.241.163.254,190.7.63.254,8364,80,TCP,2724,23947,91.65150206968707,9,SYN,200
2025-03-18T01:24:16.264549,157.8.135.146,98.140.102.129,16200,22,TCP,58044,9844,1.1179076553079974,62,FIN,200
2025-03-18T22:03:02.264549,128.214.149.127,19.15.214.143,24516,80,TCP,74581,766,112.29385037785406,2,PSH,200
2025-03-18T10:52:35.264549,79.160.126.209,4.94.118.243,23852,80,UDP,88817,22100,67.44358191777675,40,FIN,200
2025-03-18T01:36:27.264549,165.195.102.59,217.154.86.63,39333,3389,TCP,89509,1031,355.3849447163315,90,SYN,200
2025-03-18T18:53:20.264549,138.32.187.140,120.217.200.48,48328,443,TCP,86029,24105,110.45140320813789,43,ACK,200
2025-03-18T23:51:32.264549,199.121.151.200,186.196.213.183,38645,3389,TCP,8580,4082,87.35584329117157,82,PSH,200
2025-03-18T10:36:49.264549,44.6.214.190,44.191.239.70,18125,80,TCP,41709,46537,73.21703177752892,73,ACK,200
2025-03-18T07:59:57.264549,44.203.59.38,86.132.200.122,24886,22,UDP,70699,19403,71.21518678571702,52,PSH,404
2025-03-18T10:40:20.264549,143.16.96.154,207.167.192.71,17849,22,UDP,95858,28104,126.26169183616136,42,ACK,200
2025-03-18T21:09:35.264549,206.12.157.137,33.72.33.63,32571,22,TCP,10328,3853,39.20430930777193,68,FIN,500
2025-03-18T22:28:26.264549,174.173.88.77,92.136.50.16,53994,3389,TCP,70068,13601,195.72338299350508,20,FIN,200
2025-03-18T21:36:30.264549,116.104.85.12,10.254.250.25,64588,443,TCP,14570,10608,125.2409746009649,55,SYN,301
2025-03-18T04:30:05.264549,71.144.61.53,99.111.83.235,14553,443,TCP,47080,12303,220.88776062065145,28,RST,200
2025-03-18T09:27:32.264549,38.240.216.169,74.17.143.177,47080,22,UDP,44426,41982,155.0066672092243,61,RST,200
2025-03-18T00:28:25.264549,181.122.7.155,174.254.52.233,19232,443,TCP,67787,20620,24.62459994018795,17,RST,200
2025-03-18T15:33:32.264549,123.54.225.152,104.90.179.234,42622,53,TCP,30454,34116,61.63291635574359,90,RST,200
2025-03-18T08:06:07.264549,126.173.46.78,124.79.90.236,53463,22,TCP,95397,19352,94.55511489893989,79,FIN,200
2025-03-18T14:49:43.264549,55.102.0.228,135.183.193.193,8575,80,TCP,15361,31063,89.79720751436788,80,FIN,200
2025-03-18T08:51:19.264549,191.252.162.100,14.55.194.254,34849,22,TCP,16868,22972,6.645593204190097,86,PSH,200
2025-03-18T00:32:23.264549,216.47.238.48,93.115.200.179,16619,53,UDP,50146,32196,17.506206828432482,78,FIN,301
2025-03-18T09:32:30.264549,33.46.192.51,169.118.255.21,59685,443,TCP,23633,20954,4.001521812397412,73,FIN,200
2025-03-18T15:46:17.264549,101.2.225.199,200.8.251.195,11568,80,TCP,48290,9207,56.43725445760486,43,RST,200
2025-03-18T21:33:20.264549,171.235.222.188,2.118.50.76,56899,3389,TCP,44101,22122,42.07438293036605,42,FIN,200
2025-03-18T11:53:07.264549,62.102.148.143,73.150.106.106,33782,3389,TCP,41702,9791,389.81566714267643,5,FIN,200
2025-03-18T14:23:39.264549,143.190.216.25,26.81.252.206,35075,80,TCP,13889,47961,123.6416937879843,73,PSH,200
2025-03-18T19:06:30.264549,116.39.135.190,182.237.202.18,62298,53,ICMP,44491,5120,107.54191931376886,36,SYN,200
2025-03-18T12:46:17.264549,113.56.99.20,78.185.251.44,16616,443,ICMP,78679,32390,33.45393865817042,81,RST,200
2025-03-18T22:04:52.264549,197.248.228.37,42.146.228.96,59134,443,TCP,73830,28143,49.20295794198191,92,SYN,200
2025-03-18T16:41:28.264549,86.152.234.11,166.127.39.44,28139,443,UDP,40212,43557,125.50142176802316,4,ACK,200
2025-03-18T17:12:38.264549,93.167.60.152,46.69.144.108,9855,53,UDP,13673,11255,73.12155654863066,68,FIN,200
2025-03-18T14:03:55.264549,35.188.223.61,167.118.104.35,9498,53,TCP,37223,13055,24.347928693981288,91,FIN,200
2025-03-18T01:45:34.264549,145.80.97.5,1.108.254.174,41937,80,TCP,91171,46491,8.16118429532913,52,SYN,200
2025-03-18T22:35:45.264549,15.112.187.170,33.93.167.177,30052,53,TCP,85091,45064,19.69394502045109,57,PSH,200
2025-03-18T20:47:41.264549,161.142.18.226,141.162.232.181,39158,53,ICMP,46841,33416,0.962123296036328,87,PSH,200
2025-03-18T06:41:43.264549,124.29.227.138,154.109.230.222,61724,80,TCP,69829,44698,47.57166697606157,1,PSH,200
2025-03-18T01:32:36.264549,182.32.61.113,191.28.110.173,12282,80,TCP,13486,9249,59.32822866078531,40,PSH,200
2025-03-18T22:27:32.264549,119.14.155.173,8.142.74.123,45555,3389,TCP,88658,5979,16.44578368997931,37,FIN,200
2025-03-18T19:25:10.264549,174.224.200.191,185.152.217.200,51608,443,TCP,73065,12302,58.381094722708596,97,SYN,200
2025-03-18T05:14:39.264549,57.101.229.91,107.12.249.125,5918,53,TCP,21908,508,137.65313017262346,68,FIN,301
2025-03-18T19:12:05.264549,70.17.41.227,149.29.105.132,44452,443,TCP,74933,39490,48.3185627494834,19,PSH,200
2025-03-18T15:46:09.264549,29.239.133.170,154.83.209.233,3191,3389,ICMP,64183,10970,120.18298448176581,4,ACK,200
2025-03-18T16:41:44.264549,87.144.178.223,84.234.134.157,56972,22,UDP,24672,38199,46.80161454256269,29,PSH,200
2025-03-18T06:11:26.264549,203.31.79.87,219.213.219.43,17551,3389,TCP,53571,36037,111.03741940434718,44,SYN,200
2025-03-18T21:20:34.264549,210.1.6.86,57.190.27.154,60414,443,TCP,11688,49892,328.42772972897245,12,ACK,200
2025-03-18T07:53:26.264549,12.135.210.254,6.89.18.187,55560,53,TCP,95423,23387,47.7973396073611,86,SYN,200
2025-03-18T23:27:29.264549,175.254.178.33,186.217.198.209,65060,80,TCP,26856,28148,10.346148484273549,55,RST,200
2025-03-18T20:04:33.264549,64.177.156.52,145.49.22.5,27919,53,TCP,61129,6564,63.428429001541325,24,PSH,200
2025-03-18T08:22:02.264549,27.87.47.90,211.215.14.197,60010,80,TCP,51446,13595,100.53464507926148,52,FIN,200
2025-03-18T14:44:09.264549,90.180.76.3,75.129.79.22,31115,22,UDP,89289,4018,118.67089499507883,61,SYN,200
2025-03-18T04:11:34.264549,176.205.139.176,67.175.67.67,36515,22,TCP,87375,22135,24.759775601846997,92,ACK,200
2025-03-18T07:49:42.264549,161.175.164.182,64.139.136.152,8705,80,TCP,30147,4008,31.148935334364502,13,SYN,200
2025-03-18T11:57:40.264549,81.159.46.35,203.179.45.24,50221,80,TCP,69126,48250,19.58048677689829,66,ACK,200
2025-03-18T12:43:15.264549,183.200.190.11,175.72.208.86,18021,53,TCP,94693,39934,1.8455976700021754,39,RST,500
2025-03-18T09:04:21.264549,75.238.113.193,118.175.103.58,30817,443,TCP,62313,13173,36.29960515085245,80,PSH,200
2025-03-18T04:16:30.264549,204.178.189.246,87.76.101.217,42890,53,TCP,8064,7357,156.35345008987468,65,FIN,200
2025-03-18T12:35:29.264549,83.99.5.166,47.86.89.62,13724,22,TCP,58834,603,9.471706896227154,93,FIN,200
2025-03-18T05:33:25.264549,130.118.189.195,207.170.37.95,3313,22,TCP,43109,7318,27.525358623239008,17,FIN,500
2025-03-18T07:06:04.264549,54.119.212.75,71.65.189.148,42595,53,TCP,22178,9493,13.754993167831909,62,PSH,200
2025-03-18T06:11:10.264549,134.111.242.122,196.45.220.215,28174,53,TCP,72361,1641,47.347757336947126,5,SYN,200
2025-03-18T20:11:21.264549,144.54.38.147,168.6.169.241,39092,80,TCP,51098,42932,11.23250685723643,89,ACK,200
2025-03-18T23:08:06.264549,140.241.106.156,85.117.58.27,11772,80,UDP,72693,2903,26.729628111499796,83,PSH,200
2025-03-18T12:25:56.264549,19.192.107.42,117.237.126.233,24390,53,UDP,24365,6259,14.654221174495808,81,RST,200
2025-03-18T15:00:43.264549,207.213.8.252,27.28.120.62,19672,3389,UDP,5505,14508,30.42561286778197,44,RST,200
2025-03-18T12:40:25.264549,138.214.62.69,130.208.116.214,8885,53,UDP,81063,24958,4.824272918736298,95,FIN,200
2025-03-18T09:31:36.264549,76.166.196.46,217.68.57.133,47305,443,TCP,99217,10303,58.87126192872302,73,RST,200
2025-03-18T11:06:41.264549,194.195.26.24,30.169.212.74,61088,80,TCP,78298,39609,64.1374834537544,10,RST,200
2025-03-18T17:55:20.264549,114.40.81.7,65.38.212.240,37343,53,TCP,71811,31655,72.87627262378459,14,ACK,200
2025-03-18T02:29:49.264549,202.56.55.154,219.108.9.61,44813,443,TCP,12953,4501,27.088377660558418,21,RST,200
2025-03-18T22:53:12.264549,165.140.97.239,186.161.122.147,24685,3389,UDP,41072,36869,176.08305445908218,23,ACK,200
2025-03-18T12:17:44.264549,10.7.152.160,52.98.121.217,25720,3389,TCP,81893,13604,112.96132029234039,85,RST,200
2025-03-18T17:48:15.264549,21.157.232.174,100.250.163.152,48176,443,TCP,13023,4258,1.381906526093367,83,FIN,200
2025-03-18T20:55:50.264549,210.20.47.9,179.88.239.251,54971,22,TCP,29900,15998,60.54637895105284,23,RST,200
2025-03-18T01:19:12.264549,201.63.194.65,41.1.151.238,49953,80,TCP,28987,22679,54.934166187514386,53,PSH,200
2025-03-18T22:00:15.264549,36.152.184.37,141.46.124.43,34072,80,TCP,47863,1169,166.95501935682498,65,ACK,200
2025-03-18T12:34:41.264549,88.16.92.60,34.200.101.250,39310,22,TCP,29630,31966,92.53160451176421,44,ACK,200
2025-03-18T05:20:39.264549,89.39.191.119,179.130.20.80,1688,53,UDP,85265,36675,16.37318063675127,87,ACK,200
2025-03-18T12:19:06.264549,5.59.121.115,207.199.144.5,30167,53,UDP,91441,24794,20.121944216918322,78,PSH,200
2025-03-18T15:06:07.264549,155.12.34.225,101.207.123.50,61273,22,TCP,6088,40931,11.214873250465423,77,SYN,200
2025-03-18T12:22:17.264549,175.121.188.163,2.151.103.6,23911,80,UDP,46809,34192,111.11815735129099,88,SYN,200
2025-03-18T06:47:30.264549,132.203.161.131,165.117.218.98,49756,3389,UDP,73194,31546,87.19621299267611,1,ACK,200
2025-03-18T21:44:38.264549,108.90.52.4,62.25.144.186,16937,80,UDP,48019,22993,193.35437226050354,76,PSH,200
2025-03-18T13:25:01.264549,26.146.176.56,192.239.66.74,25154,443,UDP,60583,31622,3.2732323555929383,37,FIN,200
2025-03-18T12:54:58.264549,92.129.155.86,162.33.227.216,50053,22,TCP,8318,6333,41.48697945932873,32,RST,200
2025-03-18T08:49:14.264549,194.68.2.248,220.3.202.202,46806,22,TCP,15447,24088,26.722188606795985,22,FIN,200
2025-03-18T07:56:02.264549,67.16.210.216,213.50.99.79,34328,22,UDP,51658,7302,117.4961426987257,89,FIN,200
2025-03-18T13:11:15.264549,151.86.148.198,78.9.99.140,36106,80,ICMP,2441,25131,185.83407931027958,72,RST,200
2025-03-18T14:15:12.264549,45.77.182.219,172.47.118.173,6939,22,TCP,65798,43442,124.29760677731122,75,ACK,301
2025-03-18T10:42:59.264549,218.214.98.73,30.12.173.231,20359,80,TCP,74978,13538,11.372976779526658,80,ACK,200
2025-03-18T11:27:29.264549,207.176.10.239,94.205.253.145,17702,3389,UDP,53466,7938,52.84093025951413,92,RST,200
2025-03-18T05:23:02.264549,163.8.214.84,51.115.148.6,18108,22,TCP,68159,16491,65.25742417298673,42,PSH,200
2025-03-18T04:36:06.264549,108.34.117.101,174.247.159.212,57078,443,UDP,71320,7042,7.800308883641833,6,RST,200
2025-03-18T16:41:00.264549,73.149.144.158,89.10.79.169,41687,3389,UDP,14415,29372,69.9716215500236,83,RST,200
2025-03-18T05:50:02.264549,28.83.219.64,178.128.95.2,54926,80,TCP,18775,44487,18.241128000003904,88,ACK,200
2025-03-18T18:46:38.264549,98.4.19.166,180.216.58.24,13792,3389,TCP,30368,40718,30.501635901172584,91,PSH,200
2025-03-18T23:28:42.264549,30.98.162.213,7.205.232.251,40606,80,TCP,91871,45313,68.15142123476814,33,SYN,200
2025-03-18T20:32:41.264549,130.37.24.53,133.180.17.19,31672,3389,UDP,20566,41200,0.6619231419986923,15,PSH,200
2025-03-18T09:15:52.264549,83.50.200.10,169.225.159.234,19110,22,TCP,27372,7056,22.571907870893327,39,PSH,200
2025-03-18T15:47:38.264549,181.196.77.189,101.177.115.242,61821,80,TCP,51777,38555,6.608934392133409,37,RST,200
2025-03-18T04:05:30.264549,140.207.131.229,21.183.85.109,55889,53,TCP,24690,44486,3.281736670885928,98,FIN,301
2025-03-18T03:14:48.264549,82.61.47.176,55.8.61.17,59311,3389,TCP,60314,25837,3.0268849489895517,84,FIN,200
2025-03-18T02:49:11.264549,178.5.235.112,9.93.186.2,60574,53,TCP,56480,27200,5.0849543064582265,72,PSH,200
2025-03-18T04:12:02.264549,187.27.91.200,20.231.105.166,55368,22,ICMP,43221,7792,158.81642219037795,26,PSH,200
2025-03-18T22:07:08.264549,144.252.73.77,68.99.90.180,7983,3389,TCP,44285,18075,57.79064450850752,33,SYN,200
2025-03-18T19:57:52.264549,30.244.124.200,179.73.48.29,54593,443,TCP,41316,17680,3.3720906553782823,95,RST,200
2025-03-18T12:07:16.264549,202.174.3.145,111.95.159.49,50251,22,TCP,83258,22127,57.70375728139845,22,FIN,200
2025-03-18T03:03:00.264549,203.25.140.116,62.186.149.176,33645,53,TCP,21261,37550,33.03291911509837,50,PSH,200
2025-03-18T14:39:56.264549,53.22.52.107,65.253.47.0,34100,53,ICMP,58084,12720,12.527123794832972,55,FIN,200
2025-03-18T10:34:34.264549,46.48.24.236,155.117.255.6,34955,80,TCP,22720,28508,143.13328264711234,96,FIN,200
2025-03-18T08:26:18.264549,119.89.8.21,190.6.95.42,49952,53,TCP,84472,6944,29.126047744701296,43,PSH,200
2025-03-18T00:49:20.264549,20.244.153.161,187.247.11.176,41948,22,TCP,75497,9274,26.84959439860731,46,ACK,200
2025-03-18T21:28:10.264549,136.24.142.49,31.125.40.213,46510,443,TCP,35939,37637,46.17123398952046,67,SYN,200
2025-03-18T04:04:29.264549,211.28.127.46,90.111.227.17,35245,3389,UDP,59355,14847,169.32778601953504,25,ACK,200
2025-03-18T22:50:41.264549,67.29.31.120,194.88.122.229,9504,443,TCP,39902,11432,2.4226832491133026,86,FIN,301
2025-03-18T04:12:05.264549,131.241.240.99,9.161.10.215,42137,3389,TCP,31494,37617,72.1710064997211,15,SYN,200
2025-03-18T06:01:29.264549,80.145.200.61,34.97.45.134,1197,22,TCP,1123,38464,2.9217345849401375,88,RST,200
2025-03-18T14:04:07.264549,118.224.205.253,8.76.44.213,26686,22,TCP,4356,21054,71.63046094526067,94,ACK,200
2025-03-18T00:45:21.264549,69.8.40.221,200.13.252.120,36151,443,UDP,44447,36578,12.072867434829737,50,ACK,200
2025-03-18T16:04:20.264549,132.129.169.178,14.114.185.238,62291,22,TCP,22193,22857,89.14551560873942,80,ACK,200
2025-03-18T02:15:06.264549,172.44.176.233,178.139.141.192,2140,22,TCP,91142,23814,65.50919754964416,30,PSH,200
2025-03-18T08:57:48.264549,22.11.72.107,192.98.48.22,35503,3389,UDP,9617,20567,145.48269292511634,23,PSH,200
2025-03-18T05:43:33.264549,37.233.188.230,59.80.164.140,39491,53,UDP,68951,13363,61.21416413042084,35,SYN,200
2025-03-18T15:15:00.264549,129.225.78.204,162.28.57.176,5545,443,UDP,77074,47637,7.77373594584353,10,FIN,200
2025-03-19T00:16:43.264549,28.168.120.148,200.88.140.37,48434,53,ICMP,9782,38592,100.83981641801105,76,SYN,301
2025-03-18T07:59:40.264549,115.224.141.128,155.5.181.253,42612,443,TCP,75115,24116,23.21859952181691,4,SYN,200
2025-03-18T16:47:41.264549,86.2.52.50,57.74.39.181,53292,53,ICMP,51791,23301,4.135608012206286,63,SYN,200
2025-03-18T09:12:08.264549,140.184.52.104,161.67.62.226,11328,3389,UDP,30306,45512,25.11331390507271,42,PSH,200
2025-03-18T15:01:15.264549,134.227.169.153,102.145.106.148,20527,443,TCP,38739,41836,77.6130145992743,42,ACK,200
2025-03-18T22:30:19.264549,7.21.241.252,123.65.10.203,5230,22,UDP,52117,42529,79.80517313291081,54,SYN,200
2025-03-18T22:55:16.264549,19.196.88.71,53.67.113.42,58855,53,TCP,46301,33160,57.12749449861296,15,ACK,200
2025-03-18T20:08:52.264549,137.56.191.208,157.247.12.197,14108,53,TCP,84162,48975,54.14153766298567,56,ACK,200
2025-03-18T07:38:32.264549,21.153.22.75,114.247.115.235,6975,443,UDP,28179,26764,164.42593572039308,92,RST,200
2025-03-19T00:15:27.264549,57.128.233.55,75.243.43.195,32764,53,UDP,89573,12680,36.473738188754574,57,RST,200
2025-03-18T01:23:36.264549,64.89.185.12,68.149.111.161,63821,22,TCP,86082,22362,17.23668523805324,79,RST,200
2025-03-18T11:53:19.264549,54.242.181.0,159.212.192.199,15391,3389,TCP,22771,26806,35.36270811921601,38,ACK,200
2025-03-18T04:10:02.264549,33.195.9.94,39.232.210.91,1378,53,TCP,18887,34394,128.22334232916654,71,SYN,200
2025-03-18T12:45:00.264549,159.150.152.173,186.207.252.89,33235,22,TCP,7036,14336,148.23700282910454,33,PSH,500
2025-03-18T22:08:35.264549,21.161.99.88,190.26.55.97,18488,53,TCP,56698,1204,105.94440416780031,59,FIN,200
2025-03-18T19:26:24.264549,162.10.3.98,174.181.248.105,14034,22,UDP,1830,45072,97.15359559021766,81,PSH,200
2025-03-18T01:18:13.264549,36.38.16.255,182.37.223.26,46653,80,TCP,11123,45392,12.973942873528122,48,ACK,200
2025-03-18T00:42:18.264549,129.195.120.224,96.215.72.113,27465,53,TCP,14174,24199,104.39603022975233,75,PSH,200
2025-03-18T07:47:51.264549,223.121.46.106,143.245.237.95,43570,22,UDP,85207,43290,0.462582462155713,75,RST,200
2025-03-18T19:00:23.264549,37.179.187.97,69.231.83.84,8565,53,TCP,18230,4954,77.66895859028939,73,ACK,200
2025-03-18T17:40:18.264549,173.136.251.251,213.221.67.0,43117,22,TCP,42577,33211,90.98184675248943,63,RST,200
2025-03-18T14:42:56.264549,18.201.158.117,104.6.46.34,57960,3389,TCP,86243,24760,2.8672435591618854,81,PSH,200
2025-03-18T06:16:24.264549,51.61.127.171,92.163.63.94,44060,53,TCP,6284,33147,138.7161634887302,17,ACK,200
2025-03-18T06:34:54.264549,156.16.210.56,110.164.68.156,4744,22,TCP,38330,4122,48.853216306676956,45,PSH,200
2025-03-18T14:53:47.264549,91.103.148.118,109.150.62.153,60144,443,TCP,66720,41600,72.1301068561015,48,FIN,301
2025-03-18T17:40:08.264549,162.95.36.123,160.167.47.24,31632,443,TCP,4690,28488,4.420896206234348,56,FIN,200
2025-03-18T00:47:56.264549,132.30.99.211,25.202.135.151,6117,53,TCP,27237,41161,10.55610607519085,89,FIN,200
2025-03-18T14:24:43.264549,35.102.108.212,83.143.117.58,57541,443,UDP,83236,3525,22.148941162683766,39,ACK,200
2025-03-18T15:29:47.264549,197.13.75.211,209.211.255.55,24284,443,UDP,38535,36090,64.14364217357313,7,RST,200
2025-03-18T23:57:10.264549,27.221.12.91,31.104.174.149,30257,80,TCP,16580,37333,123.13759032219524,73,RST,200
2025-03-18T07:45:22.264549,196.12.131.98,98.74.190.164,51245,443,TCP,64708,16272,174.71967770450493,20,PSH,301
2025-03-18T12:32:58.264549,100.14.114.181,216.0.65.68,15388,53,ICMP,28356,1531,11.223166751704644,61,FIN,200
2025-03-18T11:26:48.264549,113.65.79.12,117.251.157.111,5159,3389,UDP,57227,26109,146.24710580072903,93,RST,200
2025-03-18T04:44:12.264549,5.27.105.195,9.10.233.45,62485,443,TCP,42222,16343,53.83768038636468,96,SYN,200
2025-03-18T06:03:41.264549,139.126.94.90,91.179.76.139,56965,80,UDP,49034,21978,5.0999925988062405,55,FIN,200
2025-03-18T07:15:20.264549,130.159.227.101,200.125.151.73,12563,22,TCP,70208,39306,92.04095153754605,19,ACK,301
2025-03-18T21:05:00.264549,171.118.131.98,176.8.213.140,25300,80,TCP,69836,3773,13.932432270438845,33,SYN,301
2025-03-18T23:12:20.264549,33.169.112.57,144.71.132.7,7515,443,TCP,71642,24552,0.5445206612630596,3,SYN,200
2025-03-18T09:13:51.264549,135.252.154.165,113.18.64.31,25232,53,UDP,64427,9163,71.57820945628643,60,FIN,200
2025-03-18T20:47:45.264549,113.69.81.8,160.2.144.99,63897,3389,TCP,88124,865,108.36334549665496,25,ACK,200
2025-03-18T01:40:57.264549,145.79.249.113,98.137.32.82,25917,80,TCP,72894,15359,30.77571557789514,41,SYN,200
2025-03-18T03:54:57.264549,183.123.17.188,169.158.235.118,3104,443,ICMP,79987,39937,132.90447912451233,38,RST,200
2025-03-18T22:33:25.264549,5.179.8.20,86.129.65.158,10174,3389,TCP,86906,46026,116.23482014181506,3,ACK,301
2025-03-18T00:28:06.264549,140.24.219.202,140.98.187.250,15231,22,UDP,89561,24734,2.729471758868727,15,ACK,200
2025-03-18T08:27:42.264549,14.19.105.133,49.104.161.216,36870,80,ICMP,69859,42337,104.54806295424547,15,RST,200
2025-03-18T14:36:02.264549,75.61.109.132,100.179.92.58,24262,3389,TCP,75163,5846,8.369507242318642,2,RST,200
2025-03-18T08:13:39.264549,71.247.52.5,122.23.117.213,16380,53,UDP,47495,38804,4.3050978572640854,16,ACK,200
2025-03-18T04:12:03.264549,159.215.174.236,9.212.161.42,57991,22,TCP,31266,17491,13.852282095476212,15,PSH,200
2025-03-18T06:28:14.264549,6.12.174.204,86.217.67.137,34779,22,TCP,2987,5725,12.74206300170064,47,FIN,200
2025-03-18T15:01:50.264549,34.223.8.130,64.83.210.201,62681,3389,TCP,82625,48878,12.407568718100046,74,RST,200
